 Cycle    Time        FAM         HEX        ROX         CY5
     1 2268829 307.227273  439.681818 224.545455  696.590909
     2 2377829 306.818182  439.763636 224.345455  697.818182
     3 2486839 306.409091  439.845455 224.145455  699.045455
     4 2595828 306.000000  439.927273 223.945455  700.272727
     5 2704829 305.590909  440.009091 223.745455  701.500000
     6 2813835 305.181818  440.090909 223.545455  702.727273
     7 2922828 304.909091  440.181818 223.181818  703.545455
     8 3032829 304.545455  440.090909 223.000000  704.545455
     9 3142840 304.090909  440.545455 222.727273  705.272727
    10 3252829 303.909091  440.727273 222.818182  706.272727
    11 3362830 303.636364  440.272727 222.272727  706.545455
    12 3472834 303.272727  439.909091 222.181818  707.636364
    13 3582828 303.090909  439.818182 222.090909  708.000000
    14 3692829 303.000000  440.272727 222.090909  708.454545
    15 3802829 303.363636  440.000000 222.181818  708.909091
    16 3912831 303.090909  439.727273 222.000000  709.181818
    17 4022828 303.000000  439.636364 221.818182  709.545455
    18 4132829 303.000000  440.181818 221.818182  710.181818
    19 4242829 302.818182  441.454545 221.727273  710.636364
    20 4353838 302.818182  443.545455 222.000000  710.636364
    21 4464829 302.545455  448.363636 222.000000  711.000000
    22 4575828 302.636364  457.181818 222.272727  711.818182
    23 4686828 303.181818  472.363636 222.272727  713.090909
    24 4797828 303.818182  493.818182 222.272727  715.545455
    25 4908830 305.454545  521.363636 222.363636  719.727273
    26 5019832 307.727273  555.727273 222.818182  726.727273
    27 5130833 311.727273  596.545455 223.090909  737.363636
    28 5241828 316.909091  642.909091 223.545455  750.909091
    29 5352828 323.454545  694.545455 224.000000  767.727273
    30 5463828 332.272727  750.818182 224.181818  788.272727
    31 5574828 343.090909  811.181818 224.272727  812.727273
    32 5685829 356.181818  873.727273 224.454545  840.272727
    33 5796828 371.818182  936.818182 224.909091  870.727273
    34 5907829 390.272727  997.636364 225.272727  903.636364
    35 6018833 411.454545 1055.909091 225.454545  938.272727
    36 6129828 434.454545 1111.000000 225.545455  973.727273
    37 6240828 460.000000 1162.818182 225.272727 1008.636364
    38 6351835 488.090909 1211.090909 225.272727 1042.090909
    39 6462828 518.181818 1256.181818 225.181818 1074.727273
    40 6573839 550.818182 1297.363636 225.454545 1105.909091
    41 6684829 584.527273 1336.736364 225.518182 1136.118182
    42 6795835 618.236364 1376.109091 225.581818 1166.327273
    43 6907828 651.945455 1415.481818 225.645455 1196.536364
    44 7018834 685.654545 1454.854545 225.709091 1226.745455
    45 7129830 719.363636 1494.227273 225.772727 1256.954545
