 Cycle    Time        FAM         HEX        ROX         CY5
     1 2266035 276.772727  425.045455 217.272727  703.272727
     2 2376035 278.018182  427.581818 218.472727  705.290909
     3 2486035 279.263636  430.118182 219.672727  707.309091
     4 2596035 280.509091  432.654545 220.872727  709.327273
     5 2706040 281.754545  435.190909 222.072727  711.345455
     6 2816034 283.000000  437.727273 223.272727  713.363636
     7 2927034 283.818182  439.454545 224.454545  716.363636
     8 3038034 285.454545  442.000000 226.000000  717.636364
     9 3149034 286.181818  443.545455 227.000000  718.181818
    10 3262034 287.272727  445.090909 227.727273  718.818182
    11 3377035 288.181818  446.090909 228.181818  719.000000
    12 3488034 288.727273  446.636364 228.818182  719.363636
    13 3599034 289.181818  447.272727 229.181818  720.181818
    14 3710035 289.545455  448.000000 229.454545  720.454545
    15 3821035 290.000000  449.181818 229.727273  720.727273
    16 3932034 290.545455  450.000000 230.090909  720.909091
    17 4043043 290.727273  450.090909 230.181818  720.727273
    18 4154046 290.909091  450.818182 230.181818  721.272727
    19 4270034 291.090909  451.636364 230.090909  721.090909
    20 4381034 291.727273  453.636364 230.181818  720.909091
    21 4492034 291.272727  455.545455 230.090909  721.272727
    22 4603034 291.818182  459.272727 229.636364  722.090909
    23 4714035 292.272727  466.272727 229.545455  722.909091
    24 4825040 293.090909  477.545455 229.545455  724.636364
    25 4937046 294.363636  493.545455 230.000000  727.909091
    26 5048037 296.090909  515.181818 230.181818  732.909091
    27 5159039 298.545455  542.545455 229.909091  740.545455
    28 5287034 301.909091  575.363636 230.181818  751.909091
    29 5398036 306.454545  613.727273 230.454545  765.454545
    30 5509035 311.727273  656.363636 230.545455  782.727273
    31 5620034 318.363636  702.363636 230.727273  803.000000
    32 5731035 326.636364  753.272727 230.818182  826.545455
    33 5841034 335.818182  806.636364 231.636364  851.727273
    34 5952034 346.272727  860.818182 232.000000  879.727273
    35 6062034 357.818182  914.545455 232.545455  910.000000
    36 6172034 370.545455  966.818182 232.818182  940.000000
    37 6289034 384.181818 1016.272727 233.636364  970.090909
    38 6400038 398.454545 1062.181818 234.272727 1000.727273
    39 6511035 413.545455 1105.818182 234.636364 1029.636364
    40 6621035 429.090909 1146.727273 235.090909 1056.454545
    41 6732035 445.127273 1186.136364 235.627273 1082.836364
    42 6842035 461.163636 1225.545455 236.163636 1109.218182
    43 6952034 477.200000 1264.954545 236.700000 1135.600000
    44 7063041 493.236364 1304.363636 237.236364 1161.981818
    45 7174034 509.272727 1343.772727 237.772727 1188.363636
