Number	Time	Temperature
   290	   24020	49.9
   291	   24070	49.9
   292	   24120	49.9
   293	   24170	49.9
   294	   24220	49.9
   295	   24270	49.9
   296	   24320	49.9
   297	   24370	49.9
   298	   24430	49.9
   299	   24476	49.9
   300	   24522	49.9
   301	   24570	49.9
   302	   24620	49.8
   303	   24670	49.9
   304	   24720	49.9
   305	   24770	49.9
   306	   24820	49.9
   307	   24870	49.9
   308	   24920	49.9
   309	   24970	49.9
   310	   25030	49.9
   311	   25076	49.9
   312	   25121	50.1
   313	   25170	50.1
   314	   25230	50.1
   315	   25276	50.1
   316	   25322	50.1
   317	   25369	50.1
   318	   25420	50.1
   319	   25470	50.1
   320	   25522	49.9
   321	   25570	49.9
   322	   25620	49.9
   323	   25670	49.9
   324	   25720	49.8
   325	   25770	49.9
   326	   25820	49.9
   327	   25880	49.9
   328	   25926	49.9
   329	   25972	49.9
   330	   26020	49.9
   331	   26070	49.9
   332	   26120	49.9
   333	   26170	49.9
   334	   26220	50.1
   335	   26270	50.1
   336	   26320	50.1
   337	   26370	50.1
   338	   26420	50.1
   339	   26470	50.1
   340	   26521	50.1
   341	   26570	50.1
   342	   26620	49.9
   343	   26682	49.9
   344	   26730	49.9
   345	   26776	49.9
   346	   26822	49.9
   347	   26870	49.9
   348	   26920	49.9
   349	   26970	49.9
   350	   27020	49.9
   351	   27070	49.9
   352	   27120	49.8
   353	   27170	47.6
   354	   27220	50.1
   355	   27270	50.1
   356	   27320	50.1
   357	   27380	50.1
   358	   27426	50.1
   359	   27471	50.1
   360	   27522	50.1
   361	   27569	50.1
   362	   27620	50.1
   363	   27670	49.9
   364	   27720	49.9
   365	   27770	49.9
   366	   27820	49.9
   367	   27870	49.9
   368	   27920	49.9
   369	   27970	49.9
   370	   28029	49.8
   371	   28073	49.9
   372	   28122	49.9
   373	   28169	49.9
   374	   28220	49.9
   375	   28278	50.1
   376	   28321	50.1
   377	   28370	50.1
   378	   28420	50.1
   379	   28470	50.1
   380	   28520	50.1
   381	   28570	50.1
   382	   28620	50.1
   383	   28670	50.1
   384	   28720	50.1
   385	   28770	50.1
   386	   28820	50.1
   387	   28870	50.1
   388	   28928	49.9
   389	   28974	49.9
   390	   29022	49.9
   391	   29070	49.9
   392	   29120	49.9
   393	   29170	49.9
   394	   29220	49.4
   395	   29270	49.9
   396	   29320	49.9
   397	   29370	49.9
   398	   29419	50.1
   399	   29470	50.1
   400	   29521	50.1
   401	   29578	50.1
   402	   29624	50.1
   403	   29670	50.1
   404	   29720	50.1
   405	   29770	50.1
   406	   29824	50.1
   407	   29872	50.1
   408	   29920	50.1
   409	   29970	50.1
   410	   30020	50.1
   411	   30070	49.9
   412	   30120	49.9
   413	   30170	49.9
   414	   30220	49.9
