Number	Time	Temperature
     1	 1430236	34.6
     2	 1430286	34.6
     3	 1430336	34.8
     4	 1430386	35.1
     5	 1430436	35.4
     6	 1430498	35.9
     7	 1430544	36.7
     8	 1430586	37.3
     9	 1430638	37.9
    10	 1430690	38.7
    11	 1430738	39.6
    12	 1430786	40.4
    13	 1430836	41.2
    14	 1430886	42.1
    15	 1430936	43.0
    16	 1430986	44.8
    17	 1431036	45.7
    18	 1431086	46.4
    19	 1431136	47.1
    20	 1431200	48.1
    21	 1431254	48.8
    22	 1431292	49.5
    23	 1431338	50.4
    24	 1431388	50.4
    25	 1431436	51.8
    26	 1431486	52.3
    27	 1431536	52.7
    28	 1431586	53.0
    29	 1431636	53.4
    30	 1431686	53.4
    31	 1431736	53.4
    32	 1431786	53.1
    33	 1431836	53.0
    34	 1431886	52.9
    35	 1431956	52.6
    36	 1432000	52.1
    37	 1432046	51.8
    38	 1432100	51.5
    39	 1432148	51.2
    40	 1432188	50.8
    41	 1432244	50.5
    42	 1432286	50.3
    43	 1432336	50.1
    44	 1432386	49.8
    45	 1432436	49.7
    46	 1432488	49.2
    47	 1432536	49.4
    48	 1432586	49.4
    49	 1432636	49.4
    50	 1432686	49.1
    51	 1432736	49.5
    52	 1432798	49.8
    53	 1432856	50.3
    54	 1432898	50.4
    55	 1432940	50.7
    56	 1432990	50.7
    57	 1433036	51.0
    58	 1433086	51.1
    59	 1433138	51.1
    60	 1433186	51.1
    61	 1433236	51.1
    62	 1433286	51.1
    63	 1433336	51.0
    64	 1433386	51.0
    65	 1433436	50.8
    66	 1433486	50.4
    67	 1433552	50.3
    68	 1433598	50.1
    69	 1433636	50.1
    70	 1433686	50.1
    71	 1433736	49.9
    72	 1433786	49.8
    73	 1433836	49.8
    74	 1433886	49.9
    75	 1433936	49.9
    76	 1433986	50.1
    77	 1434036	50.1
    78	 1434104	50.3
    79	 1434138	49.5
    80	 1434186	50.5
    81	 1434236	50.5
    82	 1434296	50.7
    83	 1434342	50.7
    84	 1434390	50.8
    85	 1434436	50.8
    86	 1434486	50.7
    87	 1434536	50.7
    88	 1434586	50.5
    89	 1434636	50.5
    90	 1434686	50.3
    91	 1434736	50.1
    92	 1434786	50.1
    93	 1434836	50.1
    94	 1434886	49.9
    95	 1434936	50.1
    96	 1434986	49.9
    97	 1435048	50.1
    98	 1435094	49.5
    99	 1435144	50.1
   100	 1435186	50.1
   101	 1435240	50.1
   102	 1435288	50.4
   103	 1435338	50.5
   104	 1435386	50.5
   105	 1435436	50.7
   106	 1435486	50.1
   107	 1435536	50.7
   108	 1435586	50.7
   109	 1435636	50.7
   110	 1435686	50.5
   111	 1435750	50.5
   112	 1435804	50.5
   113	 1435842	50.4
   114	 1435888	49.8
   115	 1435940	50.3
   116	 1435988	50.1
   117	 1436036	50.1
   118	 1436086	50.1
   119	 1436138	50.1
   120	 1436186	49.9
   121	 1436236	50.1
   122	 1436286	50.1
   123	 1436336	50.1
   124	 1436386	50.1
   125	 1436436	50.1
   126	 1436502	50.3
   127	 1436550	50.4
   128	 1436598	50.1
   129	 1436656	50.5
   130	 1436688	50.5
   131	 1436740	50.5
   132	 1436788	50.5
   133	 1436836	50.5
   134	 1436886	50.4
   135	 1436936	50.4
   136	 1436986	50.4
   137	 1437036	50.3
   138	 1437086	50.3
   139	 1437138	50.3
   140	 1437186	50.1
   141	 1437236	50.1
   142	 1437300	50.1
   143	 1437348	50.1
   144	 1437406	50.1
   145	 1437442	50.1
   146	 1437486	50.1
   147	 1437536	50.1
   148	 1437588	50.1
   149	 1437636	50.3
   150	 1437686	50.3
   151	 1437736	50.4
   152	 1437786	50.4
   153	 1437836	50.4
   154	 1437886	50.4
   155	 1437936	50.5
   156	 1437996	50.5
   157	 1438046	50.5
   158	 1438096	50.4
   159	 1438142	50.4
   160	 1438186	50.4
   161	 1438238	50.3
   162	 1438288	50.1
   163	 1438336	50.3
   164	 1438386	50.1
   165	 1438436	50.1
   166	 1438488	50.1
   167	 1438536	50.1
   168	 1438586	50.1
   169	 1438636	50.1
   170	 1438686	50.1
   171	 1438750	50.1
   172	 1438796	50.1
   173	 1438842	49.9
   174	 1438890	50.3
   175	 1438936	50.3
   176	 1438988	50.4
   177	 1439036	50.4
   178	 1439087	50.5
   179	 1439138	49.9
   180	 1439188	50.1
   181	 1439236	50.5
   182	 1439286	50.4
   183	 1439336	50.4
   184	 1439386	50.4
   185	 1439452	50.4
   186	 1439502	50.4
   187	 1439544	50.3
   188	 1439590	50.1
   189	 1439638	50.3
   190	 1439692	50.3
   191	 1439736	49.5
   192	 1439786	50.1
   193	 1439836	50.1
   194	 1439886	50.1
   195	 1439936	50.1
   196	 1439986	50.1
   197	 1440036	50.3
   198	 1440086	50.3
   199	 1440138	50.1
   200	 1440186	50.3
   201	 1440236	50.3
   202	 1440298	50.4
   203	 1440346	50.4
   204	 1440392	50.4
   205	 1440444	50.4
   206	 1440486	50.3
   207	 1440536	50.3
   208	 1440586	50.3
   209	 1440636	50.3
   210	 1440686	50.3
   211	 1440736	50.1
   212	 1440786	50.1
   213	 1440836	50.1
   214	 1440886	49.9
   215	 1440936	50.1
   216	 1440986	50.1
   217	 1441052	49.5
   218	 1441094	50.1
   219	 1441140	50.1
   220	 1441188	50.1
   221	 1441236	49.7
   222	 1441286	50.3
   223	 1441336	50.4
   224	 1441386	50.4
   225	 1441436	50.4
   226	 1441486	50.4
   227	 1441536	50.4
   228	 1441586	50.4
   229	 1441636	50.3
   230	 1441686	50.3
   231	 1441736	50.1
   232	 1441798	50.3
   233	 1441846	50.1
   234	 1441894	50.1
   235	 1441938	50.1
   236	 1441986	50.1
   237	 1442036	50.1
   238	 1442086	50.1
   239	 1442138	49.9
   240	 1442188	50.1
   241	 1442236	50.1
   242	 1442286	50.1
   243	 1442354	50.3
   244	 1442402	50.1
   245	 1442450	50.3
   246	 1442492	50.1
   247	 1442538	50.3
   248	 1442588	50.3
   249	 1442636	50.4
   250	 1442686	50.4
   251	 1442736	50.4
   252	 1442786	50.4
   253	 1442838	50.3
   254	 1442886	50.3
   255	 1442936	50.1
   256	 1442986	50.1
   257	 1443036	50.1
   258	 1443104	50.1
   259	 1443148	50.1
   260	 1443190	50.1
   261	 1443238	50.1
   262	 1443286	50.1
   263	 1443364	50.1
   264	 1443396	50.1
   265	 1443438	50.1
   266	 1443486	50.3
   267	 1443536	50.3
   268	 1443602	50.4
   269	 1443642	50.4
   270	 1443686	50.4
   271	 1443736	50.3
   272	 1443802	50.3
   273	 1443856	50.3
   274	 1443898	50.3
   275	 1443942	50.3
   276	 1443988	50.1
   277	 1444038	50.1
   278	 1444086	50.1
   279	 1444138	50.1
   280	 1444186	50.1
   281	 1444236	50.1
   282	 1444306	50.1
   283	 1444356	50.1
   284	 1444398	50.1
   285	 1444436	50.1
   286	 1444486	50.1
   287	 1444552	50.1
   288	 1444598	50.1
   289	 1444642	50.3
   290	 1444696	50.3
   291	 1444738	50.3
   292	 1444792	50.3
   293	 1444836	50.3
   294	 1444886	50.3
   295	 1444936	50.1
   296	 1444986	50.4
   297	 1445036	50.3
   298	 1445086	50.3
   299	 1445138	50.3
   300	 1445186	50.3
   301	 1445250	50.3
   302	 1445300	50.1
   303	 1445346	50.1
   304	 1445394	50.1
   305	 1445442	50.1
   306	 1445486	50.1
   307	 1445536	50.1
   308	 1445586	50.1
   309	 1445636	50.1
   310	 1445686	50.1
   311	 1445737	50.3
   312	 1445786	50.1
   313	 1445836	50.3
   314	 1445886	50.1
   315	 1445936	50.3
   316	 1445998	50.3
   317	 1446048	50.3
   318	 1446094	50.3
   319	 1446138	50.3
   320	 1446190	50.1
   321	 1446242	50.1
   322	 1446288	50.3
   323	 1446336	50.1
   324	 1446386	50.1
   325	 1446436	50.1
   326	 1446486	50.1
   327	 1446538	50.1
   328	 1446586	50.1
   329	 1446636	50.1
   330	 1446686	50.1
   331	 1446736	50.1
   332	 1446788	50.1
   333	 1446836	49.9
   334	 1446886	50.1
   335	 1446936	50.1
   336	 1446986	50.1
   337	 1447036	50.1
   338	 1447102	50.1
   339	 1447152	50.1
   340	 1447192	50.1
   341	 1447238	50.3
   342	 1447286	50.1
   343	 1447338	50.3
   344	 1447388	50.3
   345	 1447436	50.4
   346	 1447486	50.3
   347	 1447536	50.3
   348	 1447586	50.1
   349	 1447636	50.1
   350	 1447686	50.1
   351	 1447736	50.1
   352	 1447786	50.1
   353	 1447850	50.1
   354	 1447896	50.1
   355	 1447942	50.1
   356	 1447988	50.1
   357	 1448040	49.9
   358	 1448088	50.1
   359	 1448138	50.1
   360	 1448194	50.1
   361	 1448239	50.1
   362	 1448302	50.1
   363	 1448346	50.1
   364	 1448398	50.1
   365	 1448442	50.1
   366	 1448488	50.3
   367	 1448536	50.3
   368	 1448586	50.3
   369	 1448636	50.3
   370	 1448686	50.3
   371	 1448736	50.3
   372	 1448786	50.3
   373	 1448836	50.3
   374	 1448886	50.1
