Number	Time	Temperature
     1	 1431136	33.7
     2	 1431186	32.9
     3	 1431236	32.9
     4	 1431286	33.0
     5	 1431346	33.2
     6	 1431398	34.0
     7	 1431446	34.5
     8	 1431486	35.1
     9	 1431536	35.8
    10	 1431586	36.4
    11	 1431636	37.2
    12	 1431686	37.9
    13	 1431736	38.8
    14	 1431786	39.6
    15	 1431836	40.4
    16	 1431886	41.0
    17	 1431936	41.8
    18	 1431986	43.4
    19	 1432036	44.1
    20	 1432086	44.9
    21	 1432136	45.8
    22	 1432186	46.4
    23	 1432250	47.1
    24	 1432296	47.7
    25	 1432336	48.5
    26	 1432386	49.2
    27	 1432436	49.9
    28	 1432486	50.4
    29	 1432536	51.0
    30	 1432586	51.5
    31	 1432636	52.2
    32	 1432686	52.5
    33	 1432736	52.5
    34	 1432786	52.6
    35	 1432836	52.5
    36	 1432886	52.3
    37	 1432936	52.3
    38	 1432986	52.1
    39	 1433036	51.9
    40	 1433086	51.6
    41	 1433136	51.4
    42	 1433186	51.0
    43	 1433236	50.3
    44	 1433286	50.3
    45	 1433336	49.9
    46	 1433386	49.8
    47	 1433436	49.5
    48	 1433486	49.5
    49	 1433536	49.4
    50	 1433594	49.5
    51	 1433642	49.4
    52	 1433691	49.2
    53	 1433739	49.7
    54	 1433786	49.8
    55	 1433836	49.9
    56	 1433886	50.3
    57	 1433936	50.4
    58	 1433986	50.3
    59	 1434036	50.8
    60	 1434086	50.8
    61	 1434136	51.0
    62	 1434187	50.8
    63	 1434236	51.0
    64	 1434286	51.1
    65	 1434346	51.0
    66	 1434392	50.7
    67	 1434440	50.5
    68	 1434486	50.4
    69	 1434536	50.3
    70	 1434586	49.9
    71	 1434636	50.1
    72	 1434686	50.1
    73	 1434736	49.9
    74	 1434786	49.9
    75	 1434836	49.9
    76	 1434886	49.9
    77	 1434936	50.1
    78	 1434986	50.1
    79	 1435046	50.1
    80	 1435092	50.3
    81	 1435138	50.4
    82	 1435186	50.5
    83	 1435236	50.4
    84	 1435286	50.5
    85	 1435336	50.7
    86	 1435386	50.7
    87	 1435436	50.7
    88	 1435486	50.7
    89	 1435536	50.7
    90	 1435586	50.7
    91	 1435636	50.4
    92	 1435686	50.4
    93	 1435736	50.1
    94	 1435786	50.3
    95	 1435836	50.1
    96	 1435892	50.1
    97	 1435940	50.1
    98	 1435988	50.1
    99	 1436038	50.1
   100	 1436086	50.1
   101	 1436136	50.1
   102	 1436186	50.1
   103	 1436236	50.1
   104	 1436286	50.1
   105	 1436336	50.3
   106	 1436386	50.4
   107	 1436436	50.4
   108	 1436496	50.5
   109	 1436546	50.4
   110	 1436592	50.5
   111	 1436640	50.7
   112	 1436688	50.7
   113	 1436738	50.7
   114	 1436786	50.7
   115	 1436836	50.5
   116	 1436886	50.5
   117	 1436936	50.5
   118	 1436986	50.3
   119	 1437038	50.3
   120	 1437086	50.1
   121	 1437136	50.1
   122	 1437186	50.1
   123	 1437246	50.1
   124	 1437290	50.1
   125	 1437336	50.1
   126	 1437386	50.1
   127	 1437436	50.1
   128	 1437486	50.3
   129	 1437536	50.1
   130	 1437586	50.4
   131	 1437636	50.4
   132	 1437686	50.4
   133	 1437736	50.5
   134	 1437786	50.4
   135	 1437836	50.5
   136	 1437886	50.5
   137	 1437944	50.7
   138	 1437992	50.3
   139	 1438040	50.5
   140	 1438086	50.5
   141	 1438136	50.5
   142	 1438186	50.4
   143	 1438236	50.1
   144	 1438286	50.3
   145	 1438336	50.3
   146	 1438386	50.1
   147	 1438436	50.1
   148	 1438486	50.1
   149	 1438536	50.3
   150	 1438586	50.1
   151	 1438646	50.1
   152	 1438694	50.3
   153	 1438790	50.3
   154	 1438836	50.4
   155	 1438886	50.4
   156	 1438936	50.4
   157	 1438986	50.5
   158	 1439036	50.5
   159	 1439086	50.4
   160	 1439136	50.5
   161	 1439186	50.4
   162	 1439236	50.3
   163	 1439286	50.4
   164	 1439336	50.3
   165	 1439386	50.3
   166	 1439436	50.3
   167	 1439496	50.3
   168	 1439542	50.1
   169	 1439594	50.1
   170	 1439638	50.1
   171	 1439686	50.3
   172	 1439736	50.3
   173	 1439786	50.1
   174	 1439836	50.3
   175	 1439886	50.4
   176	 1439936	50.4
   177	 1439986	50.4
   178	 1440038	50.1
   179	 1440086	50.4
   180	 1440136	50.4
   181	 1440186	50.1
   182	 1440236	50.3
   183	 1440296	50.4
   184	 1440344	50.3
   185	 1440390	50.3
   186	 1440436	50.3
   187	 1440486	50.3
   188	 1440536	50.1
   189	 1440586	50.3
   190	 1440636	50.3
   191	 1440686	50.1
   192	 1440736	50.3
   193	 1440786	50.4
   194	 1440836	50.3
   195	 1440886	50.3
   196	 1440936	50.4
   197	 1440986	50.4
   198	 1441038	50.4
   199	 1441086	50.3
   200	 1441136	50.4
   201	 1441186	50.3
   202	 1441236	50.3
   203	 1441286	50.3
   204	 1441336	50.3
   205	 1441392	50.1
   206	 1441438	50.1
   207	 1441486	49.8
   208	 1441536	50.1
   209	 1441586	50.1
   210	 1441636	49.9
   211	 1441686	50.1
   212	 1441736	50.1
   213	 1441786	50.3
   214	 1441836	50.1
   215	 1441886	50.3
   216	 1441936	50.4
   217	 1441986	50.4
   218	 1442046	50.5
   219	 1442094	50.3
   220	 1442142	50.5
   221	 1442188	50.5
   222	 1442236	50.5
   223	 1442288	50.5
   224	 1442336	50.4
   225	 1442386	50.4
   226	 1442436	50.3
   227	 1442492	50.3
   228	 1442538	50.3
   229	 1442586	50.1
   230	 1442642	50.1
   231	 1442692	50.1
   232	 1442742	50.1
   233	 1442786	50.1
   234	 1442836	50.1
   235	 1442886	50.1
   236	 1442936	50.3
   237	 1442986	50.3
   238	 1443036	50.3
   239	 1443090	50.1
   240	 1443138	50.3
   241	 1443186	50.3
   242	 1443236	50.4
   243	 1443286	50.4
   244	 1443336	50.4
   245	 1443386	50.3
   246	 1443436	50.4
   247	 1443486	50.4
   248	 1443546	50.4
   249	 1443594	50.3
   250	 1443638	50.3
   251	 1443686	50.1
   252	 1443736	50.3
   253	 1443786	50.1
   254	 1443836	50.1
   255	 1443886	50.1
   256	 1443936	50.1
   257	 1443986	50.1
   258	 1444038	50.1
   259	 1444086	50.1
   260	 1444136	50.1
   261	 1444186	50.1
   262	 1444246	50.1
   263	 1444294	50.1
   264	 1444344	50.3
   265	 1444390	50.4
   266	 1444436	50.4
   267	 1444486	50.3
   268	 1444536	50.4
   269	 1444586	50.4
   270	 1444636	50.3
   271	 1444686	50.3
   272	 1444736	50.1
   273	 1444786	50.3
   274	 1444836	49.9
   275	 1444886	50.1
   276	 1444936	50.1
   277	 1444998	50.1
   278	 1445042	50.1
   279	 1445090	50.1
   280	 1445138	50.1
   281	 1445186	50.1
   282	 1445236	50.1
   283	 1445286	50.1
   284	 1445336	50.1
   285	 1445386	50.3
   286	 1445436	50.3
   287	 1445486	50.3
   288	 1445536	50.3
   289	 1445586	50.3
   290	 1445636	50.3
   291	 1445686	50.3
   292	 1445736	50.3
   293	 1445786	50.1
   294	 1445846	50.3
   295	 1445894	50.1
   296	 1445940	50.1
   297	 1445988	50.1
   298	 1446036	50.1
   299	 1446086	50.1
   300	 1446138	50.1
   301	 1446186	50.1
   302	 1446236	50.1
   303	 1446285	50.1
   304	 1446336	49.9
   305	 1446386	50.1
   306	 1446436	50.1
   307	 1446486	50.1
   308	 1446536	50.1
   309	 1446586	50.1
   310	 1446636	50.3
   311	 1446686	50.3
   312	 1446736	50.3
   313	 1446786	50.1
   314	 1446836	50.3
   315	 1446886	50.3
   316	 1446936	50.3
   317	 1446986	50.3
   318	 1447038	50.3
   319	 1447086	50.1
   320	 1447136	50.3
   321	 1447186	50.3
   322	 1447236	50.1
   323	 1447288	50.1
   324	 1447336	50.1
   325	 1447394	50.1
   326	 1447444	50.1
   327	 1447488	50.1
   328	 1447536	49.7
   329	 1447586	50.1
   330	 1447636	50.1
   331	 1447686	50.1
   332	 1447738	50.1
   333	 1447788	50.3
   334	 1447836	50.3
   335	 1447886	50.3
   336	 1447936	49.9
   337	 1447986	50.3
   338	 1448038	50.3
   339	 1448094	50.3
   340	 1448144	50.3
   341	 1448194	50.3
   342	 1448242	50.3
   343	 1448290	50.1
   344	 1448336	50.3
   345	 1448386	50.1
   346	 1448436	50.3
   347	 1448486	50.1
   348	 1448536	50.3
   349	 1448586	50.1
   350	 1448636	50.1
   351	 1448686	50.3
   352	 1448736	50.1
   353	 1448792	50.1
   354	 1448840	50.3
   355	 1448888	50.1
   356	 1448936	50.3
   357	 1448986	50.3
