Number	Time	Temperature
     1	 1431012	60.0
     2	 1431062	60.0
     3	 1431112	35.1
     4	 1431162	35.1
     5	 1431222	35.3
     6	 1431268	35.4
     7	 1431314	35.9
     8	 1431362	36.4
     9	 1431412	37.1
    10	 1431468	37.4
    11	 1431514	38.2
    12	 1431562	39.0
    13	 1431612	39.6
    14	 1431662	40.4
    15	 1431712	41.3
    16	 1431762	42.1
    17	 1431811	43.1
    18	 1431862	43.8
    19	 1431912	44.5
    20	 1431961	45.5
    21	 1432012	46.4
    22	 1432062	48.3
    23	 1432112	48.7
    24	 1432162	49.7
    25	 1432212	50.4
    26	 1432262	51.1
    27	 1432312	51.8
    28	 1432362	52.3
    29	 1432412	52.7
    30	 1432462	52.9
    31	 1432512	53.3
    32	 1432561	53.4
    33	 1432612	53.4
    34	 1432662	53.4
    35	 1432712	53.3
    36	 1432762	53.3
    37	 1432812	52.9
    38	 1432861	52.7
    39	 1432912	52.5
    40	 1432962	52.2
    41	 1433012	51.9
    42	 1433064	51.6
    43	 1433112	51.4
    44	 1433161	51.2
    45	 1433212	51.0
    46	 1433262	50.3
    47	 1433312	50.1
    48	 1433362	49.9
    49	 1433412	49.8
    50	 1433461	49.5
    51	 1433512	49.5
    52	 1433562	49.5
    53	 1433612	49.4
    54	 1433662	49.5
    55	 1433712	49.7
    56	 1433761	49.8
    57	 1433812	50.1
    58	 1433862	50.1
    59	 1433912	50.4
    60	 1433962	50.7
    61	 1434014	51.0
    62	 1434062	51.0
    63	 1434112	51.1
    64	 1434159	51.2
    65	 1434212	51.2
    66	 1434262	51.2
    67	 1434312	51.1
    68	 1434362	51.0
    69	 1434412	51.0
    70	 1434461	50.8
    71	 1434512	50.7
    72	 1434562	50.5
    73	 1434612	50.4
    74	 1434661	50.1
    75	 1434712	50.1
    76	 1434762	50.1
    77	 1434812	50.1
    78	 1434862	50.1
    79	 1434916	49.8
    80	 1434963	49.8
    81	 1435012	49.8
    82	 1435062	49.9
    83	 1435112	49.9
    84	 1435162	50.1
    85	 1435210	50.3
    86	 1435262	50.4
    87	 1435312	50.4
    88	 1435362	50.5
    89	 1435410	50.7
    90	 1435462	50.7
    91	 1435512	50.7
    92	 1435562	50.8
    93	 1435612	50.8
    94	 1435663	50.8
    95	 1435712	50.7
    96	 1435768	50.5
    97	 1435816	50.3
    98	 1435862	50.4
    99	 1435912	50.3
   100	 1435962	50.3
   101	 1436012	50.1
   102	 1436062	50.1
   103	 1436112	50.1
   104	 1436162	49.9
   105	 1436211	50.1
   106	 1436262	50.1
   107	 1436312	50.1
   108	 1436362	50.1
   109	 1436412	50.3
   110	 1436472	50.4
   111	 1436518	50.4
   112	 1436562	50.4
   113	 1436612	50.5
   114	 1436662	50.5
   115	 1436720	50.5
   116	 1436768	50.5
   117	 1436814	50.7
   118	 1436860	50.7
   119	 1436910	50.5
   120	 1436962	50.4
   121	 1437012	50.5
   122	 1437063	50.3
   123	 1437112	50.3
   124	 1437162	50.3
   125	 1437212	50.1
   126	 1437262	50.1
   127	 1437312	50.1
   128	 1437373	50.1
   129	 1437418	50.1
   130	 1437464	50.1
   131	 1437512	50.1
   132	 1437562	50.1
   133	 1437610	50.3
   134	 1437662	50.3
   135	 1437713	50.3
   136	 1437762	50.4
   137	 1437812	50.5
   138	 1437862	50.5
   139	 1437912	50.3
   140	 1437962	50.5
   141	 1438024	50.5
   142	 1438070	50.5
   143	 1438116	50.5
   144	 1438163	50.4
   145	 1438212	50.4
   146	 1438260	50.4
   147	 1438316	50.3
   148	 1438362	50.3
   149	 1438412	50.3
   150	 1438462	50.1
   151	 1438512	50.1
   152	 1438563	50.1
   153	 1438612	50.1
   154	 1438662	50.1
   155	 1438712	50.1
   156	 1438762	50.1
   157	 1438813	50.1
   158	 1438872	50.3
   159	 1438920	50.3
   160	 1438966	50.4
   161	 1439012	50.3
   162	 1439062	50.4
   163	 1439110	50.4
   164	 1439160	50.4
   165	 1439212	50.4
   166	 1439262	50.3
   167	 1439312	50.4
   168	 1439362	50.3
   169	 1439412	50.3
   170	 1439462	50.1
   171	 1439520	50.1
   172	 1439566	50.1
   173	 1439612	49.9
   174	 1439660	50.1
   175	 1439722	49.8
   176	 1439768	49.8
   177	 1439812	49.8
   178	 1439860	49.7
   179	 1439910	49.7
   180	 1439962	49.8
   181	 1440012	49.7
   182	 1440062	49.7
   183	 1440112	49.5
   184	 1440162	49.7
   185	 1440212	49.8
   186	 1440263	49.8
   187	 1440322	49.8
   188	 1440366	49.9
   189	 1440414	50.1
   190	 1440462	49.9
   191	 1440512	50.1
   192	 1440560	50.1
   193	 1440610	49.9
   194	 1440663	49.9
   195	 1440710	49.9
   196	 1440762	50.1
   197	 1440810	49.9
   198	 1440862	50.1
   199	 1440912	50.1
   200	 1440962	49.9
   201	 1441012	50.1
   202	 1441063	49.9
   203	 1441124	49.9
   204	 1441170	50.1
   205	 1441217	49.9
   206	 1441262	50.1
   207	 1441312	50.1
   208	 1441360	50.1
   209	 1441412	50.1
   210	 1441460	49.9
   211	 1441512	49.9
   212	 1441563	50.1
   213	 1441613	50.1
   214	 1441662	49.9
   215	 1441723	49.9
   216	 1441768	49.8
   217	 1441816	49.9
   218	 1441863	49.7
