Number	Time	Temperature
     1	 1435241	32.5
     2	 1435283	32.7
     3	 1435335	32.9
     4	 1435381	33.0
     5	 1435431	33.4
     6	 1435481	33.7
     7	 1435531	34.1
     8	 1435581	34.8
     9	 1435631	35.4
    10	 1435681	35.9
    11	 1435731	36.7
    12	 1435781	37.4
    13	 1435831	38.4
    14	 1435881	39.8
    15	 1435938	40.4
    16	 1435988	41.3
    17	 1436033	42.1
    18	 1436085	42.8
    19	 1436133	43.7
    20	 1436181	44.2
    21	 1436231	45.1
    22	 1436281	45.8
    23	 1436331	46.4
    24	 1436381	47.0
    25	 1436431	47.7
    26	 1436481	48.4
    27	 1436531	49.7
    28	 1436581	50.1
    29	 1436632	50.5
    30	 1436689	51.2
    31	 1436737	51.6
    32	 1436783	51.9
    33	 1436833	52.1
    34	 1436881	52.2
    35	 1436931	52.3
    36	 1436981	52.2
    37	 1437031	52.1
    38	 1437081	51.9
    39	 1437133	51.6
    40	 1437181	51.2
    41	 1437231	51.1
    42	 1437281	50.8
    43	 1437331	50.4
    44	 1437391	50.3
    45	 1437437	49.9
    46	 1437481	49.8
    47	 1437531	49.7
    48	 1437583	49.4
    49	 1437631	49.2
    50	 1437681	49.2
    51	 1437731	49.2
    52	 1437783	49.4
    53	 1437831	49.7
    54	 1437881	49.8
    55	 1437931	50.1
    56	 1437982	50.1
    57	 1438043	50.3
    58	 1438085	50.5
    59	 1438137	50.7
    60	 1438181	51.0
    61	 1438231	51.1
    62	 1438291	51.1
    63	 1438335	51.1
    64	 1438381	51.0
    65	 1438431	50.8
    66	 1438481	50.7
    67	 1438531	50.5
    68	 1438581	50.3
    69	 1438632	50.3
    70	 1438681	49.9
    71	 1438731	50.1
    72	 1438781	49.8
    73	 1438831	49.8
    74	 1438881	49.8
    75	 1438932	49.8
    76	 1438995	49.8
    77	 1439037	49.9
    78	 1439085	50.1
    79	 1439135	50.1
    80	 1439181	50.1
    81	 1439231	50.3
    82	 1439281	50.4
    83	 1439331	50.5
    84	 1439381	50.7
    85	 1439431	50.7
    86	 1439481	50.8
    87	 1439531	50.7
    88	 1439581	50.8
    89	 1439632	50.7
    90	 1439693	50.5
    91	 1439739	50.5
    92	 1439785	50.4
    93	 1439835	50.3
    94	 1439881	50.3
    95	 1439931	50.1
    96	 1439981	50.1
    97	 1440031	50.1
    98	 1440081	50.1
    99	 1440131	49.9
   100	 1440181	50.1
   101	 1440231	49.8
   102	 1440281	49.8
   103	 1440331	50.1
   104	 1440391	50.3
   105	 1440433	50.4
   106	 1440485	50.4
   107	 1440531	50.4
   108	 1440581	50.5
   109	 1440631	50.5
   110	 1440681	50.7
   111	 1440731	50.7
   112	 1440782	50.5
   113	 1440832	50.1
   114	 1440881	50.5
   115	 1440931	50.5
   116	 1440981	50.5
   117	 1441031	50.4
   118	 1441087	50.3
   119	 1441138	50.3
   120	 1441185	50.1
   121	 1441231	50.1
   122	 1441281	50.1
   123	 1441331	50.1
   124	 1441381	50.1
   125	 1441431	50.1
   126	 1441481	50.1
   127	 1441531	50.1
   128	 1441581	50.3
   129	 1441631	50.3
   130	 1441683	50.4
   131	 1441732	50.4
   132	 1441793	50.4
   133	 1441837	50.4
   134	 1441881	50.5
   135	 1441933	50.5
   136	 1441991	50.4
   137	 1442037	50.4
   138	 1442081	50.4
   139	 1442133	50.4
   140	 1442181	50.4
   141	 1442231	50.3
   142	 1442281	50.3
   143	 1442339	50.3
   144	 1442383	50.3
   145	 1442433	50.1
   146	 1442481	50.1
   147	 1442531	50.1
   148	 1442581	50.1
   149	 1442635	50.1
   150	 1442681	50.1
   151	 1442731	50.3
   152	 1442781	50.4
   153	 1442831	50.4
   154	 1442881	50.4
   155	 1442932	50.4
   156	 1442989	50.4
   157	 1443039	50.4
   158	 1443083	50.4
   159	 1443136	50.4
   160	 1443181	50.5
   161	 1443233	50.4
   162	 1443283	50.4
   163	 1443331	50.3
   164	 1443381	50.3
   165	 1443431	50.3
   166	 1443481	50.3
   167	 1443531	50.3
   168	 1443581	50.1
   169	 1443631	50.1
   170	 1443681	50.1
   171	 1443743	50.1
   172	 1443781	50.3
   173	 1443831	50.3
   174	 1443881	50.3
   175	 1443931	50.3
   176	 1443991	50.4
   177	 1444037	50.4
   178	 1444083	50.4
   179	 1444131	50.5
   180	 1444181	50.4
   181	 1444231	50.4
   182	 1444281	50.5
   183	 1444331	50.4
   184	 1444381	50.4
   185	 1444431	50.4
   186	 1444481	50.3
   187	 1444531	50.3
   188	 1444581	50.3
   189	 1444639	50.1
   190	 1444688	50.1
   191	 1444733	50.1
   192	 1444781	50.1
   193	 1444831	50.1
   194	 1444881	50.1
   195	 1444931	50.1
   196	 1444981	50.3
   197	 1445032	50.1
   198	 1445081	50.3
   199	 1445133	50.3
