Number	Time	Temperature
     1	    9238	32.0
     2	    9288	31.0
     3	    9340	31.2
     4	    9389	31.3
     5	    9438	31.5
     6	    9488	32.0
     7	    9540	32.5
     8	    9588	33.0
     9	    9638	33.9
    10	    9689	34.5
    11	    9738	36.1
    12	    9787	37.1
    13	    9839	37.7
    14	    9888	38.7
    15	    9938	39.6
    16	    9988	40.4
    17	   10038	41.5
    18	   10089	42.2
    19	   10139	43.1
    20	   10188	43.9
    21	   10238	44.8
    22	   10288	45.7
    23	   10340	46.4
    24	   10388	48.0
    25	   10438	48.7
    26	   10488	49.5
    27	   10539	50.1
    28	   10587	50.7
    29	   10638	51.2
    30	   10689	51.8
    31	   10738	52.2
    32	   10791	52.5
    33	   10838	52.6
    34	   10889	52.6
    35	   10938	52.6
    36	   10988	52.3
    37	   11038	52.2
    38	   11088	51.9
    39	   11139	51.6
    40	   11188	51.4
    41	   11238	51.0
    42	   11288	50.7
    43	   11337	50.3
    44	   11388	50.1
    45	   11438	49.8
    46	   11488	49.5
    47	   11538	49.1
    48	   11589	49.1
    49	   11638	49.1
    50	   11688	49.2
    51	   11740	49.4
    52	   11788	49.5
    53	   11838	49.8
    54	   11888	50.1
    55	   11938	50.4
    56	   11987	50.5
    57	   12038	51.0
    58	   12088	51.1
    59	   12139	51.2
    60	   12188	51.4
    61	   12237	51.2
    62	   12289	51.2
    63	   12338	51.1
    64	   12389	50.8
    65	   12438	50.7
    66	   12487	50.5
    67	   12538	50.3
    68	   12588	50.1
    69	   12638	49.9
    70	   12687	49.8
    71	   12738	49.7
    72	   12788	49.5
    73	   12838	49.5
    74	   12888	49.7
    75	   12938	49.8
    76	   12988	49.9
    77	   13038	50.1
    78	   13088	50.3
    79	   13139	50.4
    80	   13188	50.5
    81	   13238	50.3
    82	   13287	50.8
    83	   13338	51.0
    84	   13388	51.0
    85	   13438	51.0
    86	   13489	50.8
    87	   13537	50.7
    88	   13589	50.5
    89	   13638	50.4
    90	   13687	50.3
    91	   13740	50.1
    92	   13788	50.1
    93	   13839	49.9
    94	   13889	49.9
