Number	Time	Temperature
     1	 1440081	30.7
     2	 1440131	29.8
     3	 1440181	30.0
     4	 1440231	30.0
     5	 1440279	30.4
     6	 1440329	30.7
     7	 1440379	31.0
     8	 1440431	31.7
     9	 1440481	32.2
    10	 1440531	33.0
    11	 1440581	33.7
    12	 1440631	34.5
    13	 1440689	35.3
    14	 1440737	36.9
    15	 1440783	37.7
    16	 1440831	38.4
    17	 1440881	39.3
    18	 1440929	40.2
    19	 1440981	40.9
    20	 1441031	41.6
    21	 1441081	42.5
    22	 1441131	43.3
    23	 1441181	43.9
    24	 1441231	44.8
    25	 1441281	45.5
    26	 1441331	46.9
    27	 1441389	47.4
    28	 1441437	48.1
    29	 1441481	48.7
    30	 1441531	49.4
    31	 1441591	50.1
    32	 1441637	50.5
    33	 1441681	51.0
    34	 1441731	51.4
    35	 1441781	51.8
    36	 1441839	52.1
    37	 1441885	52.2
    38	 1441933	52.1
    39	 1441981	52.1
    40	 1442031	51.8
    41	 1442081	51.6
    42	 1442129	51.4
    43	 1442181	51.1
    44	 1442229	50.8
    45	 1442281	50.5
    46	 1442331	50.1
    47	 1442381	49.9
    48	 1442431	49.7
    49	 1442479	49.0
    50	 1442531	49.2
    51	 1442581	49.1
    52	 1442631	48.7
    53	 1442689	49.2
    54	 1442735	49.4
    55	 1442783	49.5
    56	 1442831	49.8
    57	 1442881	50.1
    58	 1442929	50.3
    59	 1442981	49.5
    60	 1443031	50.7
    61	 1443079	50.8
    62	 1443131	51.0
    63	 1443181	51.1
    64	 1443229	51.1
    65	 1443279	51.0
    66	 1443331	51.0
    67	 1443381	50.7
    68	 1443431	50.5
    69	 1443481	50.4
    70	 1443541	50.1
    71	 1443591	50.1
    72	 1443637	49.9
    73	 1443683	49.7
    74	 1443731	49.7
    75	 1443781	49.5
    76	 1443829	49.5
    77	 1443879	49.7
    78	 1443931	49.8
    79	 1443981	49.9
    80	 1444029	50.1
    81	 1444081	50.1
    82	 1444135	50.3
    83	 1444187	50.4
    84	 1444231	50.7
    85	 1444281	50.8
    86	 1444339	50.3
    87	 1444385	51.0
    88	 1444433	51.0
    89	 1444481	50.8
    90	 1444531	50.7
    91	 1444581	50.7
    92	 1444629	50.5
    93	 1444679	50.4
    94	 1444729	50.3
    95	 1444781	50.1
    96	 1444829	50.1
    97	 1444881	49.9
    98	 1444931	49.9
    99	 1444981	49.8
   100	 1445031	49.8
   101	 1445080	49.9
   102	 1445141	50.1
   103	 1445189	50.1
   104	 1445235	50.1
   105	 1445281	50.3
   106	 1445329	50.4
   107	 1445379	50.5
   108	 1445431	50.7
   109	 1445479	50.7
   110	 1445531	50.7
   111	 1445579	50.7
   112	 1445629	50.7
   113	 1445681	50.7
   114	 1445731	50.4
   115	 1445781	50.5
   116	 1445831	50.4
   117	 1445889	50.3
   118	 1445937	50.1
   119	 1445983	50.1
   120	 1446033	50.1
   121	 1446081	50.1
   122	 1446131	50.1
   123	 1446179	49.9
   124	 1446229	50.1
   125	 1446279	50.1
   126	 1446331	49.2
   127	 1446381	50.1
   128	 1446431	50.3
   129	 1446479	50.4
   130	 1446529	50.4
   131	 1446581	50.5
   132	 1446631	50.5
   133	 1446681	50.5
   134	 1446731	50.7
   135	 1446781	50.7
   136	 1446831	50.7
   137	 1446881	50.5
   138	 1446941	50.5
   139	 1446989	50.4
   140	 1447035	50.4
   141	 1447085	50.3
   142	 1447131	50.1
   143	 1447179	50.1
   144	 1447229	50.1
   145	 1447279	50.1
   146	 1447329	50.1
   147	 1447379	50.1
   148	 1447431	50.1
   149	 1447479	50.1
   150	 1447531	50.1
   151	 1447581	50.3
   152	 1447631	50.3
   153	 1447681	50.4
   154	 1447742	50.4
   155	 1447789	50.4
   156	 1447835	50.5
   157	 1447881	50.5
   158	 1447929	50.5
   159	 1447981	50.5
   160	 1448029	50.5
   161	 1448079	50.5
   162	 1448131	50.4
   163	 1448181	50.4
   164	 1448231	50.3
   165	 1448281	50.3
   166	 1448331	50.3
   167	 1448389	50.1
   168	 1448437	50.1
   169	 1448485	50.1
   170	 1448531	50.1
   171	 1448581	50.1
   172	 1448629	50.1
   173	 1448683	50.1
   174	 1448731	50.1
   175	 1448781	50.1
   176	 1448829	50.3
   177	 1448881	50.3
   178	 1448929	50.4
   179	 1448981	50.4
   180	 1449031	50.4
   181	 1449081	50.4
   182	 1449131	50.4
   183	 1449179	50.4
   184	 1449229	50.4
   185	 1449279	50.4
   186	 1449331	50.3
   187	 1449381	50.3
   188	 1449431	50.3
   189	 1449481	50.3
   190	 1449539	50.3
   191	 1449585	50.1
   192	 1449631	50.1
   193	 1449681	50.1
   194	 1449729	50.1
   195	 1449779	50.1
   196	 1449831	50.3
   197	 1449879	50.3
   198	 1449929	50.3
   199	 1449981	50.3
   200	 1450031	50.3
   201	 1450081	50.3
   202	 1450131	50.4
   203	 1450191	50.4
   204	 1450239	50.4
   205	 1450285	50.4
   206	 1450331	50.4
   207	 1450381	50.3
   208	 1450429	50.3
   209	 1450481	50.3
   210	 1450531	50.3
   211	 1450579	50.3
   212	 1450631	49.8
   213	 1450681	50.3
   214	 1450731	50.1
   215	 1450781	50.1
   216	 1450831	50.1
   217	 1450890	50.3
   218	 1450935	50.1
   219	 1450983	50.3
   220	 1451029	50.3
   221	 1451079	50.3
   222	 1451131	50.4
   223	 1451183	50.4
   224	 1451229	50.4
   225	 1451281	50.4
   226	 1451341	50.4
   227	 1451381	50.4
   228	 1451431	50.3
   229	 1451481	49.9
   230	 1451531	50.3
   231	 1451581	50.1
   232	 1451631	50.1
   233	 1451685	50.1
   234	 1451731	50.1
   235	 1451781	50.1
   236	 1451839	50.1
   237	 1451887	50.1
   238	 1451929	50.1
   239	 1451981	50.1
   240	 1452029	50.1
   241	 1452079	50.1
   242	 1452131	50.3
   243	 1452181	50.3
   244	 1452229	50.3
   245	 1452279	50.4
   246	 1452331	50.4
   247	 1452389	50.4
   248	 1452435	50.4
   249	 1452483	50.4
   250	 1452530	50.4
   251	 1452591	50.3
   252	 1452637	50.3
   253	 1452681	50.3
   254	 1452731	50.1
   255	 1452793	50.1
   256	 1452839	50.1
   257	 1452885	50.1
   258	 1452931	50.1
   259	 1452981	50.1
   260	 1453029	50.1
   261	 1453079	50.1
   262	 1453129	50.1
   263	 1453179	50.1
   264	 1453231	50.1
   265	 1453281	50.3
   266	 1453331	50.3
   267	 1453381	50.3
   268	 1453431	50.3
   269	 1453489	50.4
   270	 1453537	50.4
   271	 1453585	50.4
   272	 1453631	50.3
   273	 1453681	50.3
   274	 1453731	50.3
   275	 1453779	50.3
   276	 1453829	50.3
   277	 1453879	50.1
   278	 1453929	50.1
   279	 1453981	50.1
   280	 1454031	50.1
   281	 1454081	49.9
   282	 1454131	50.1
   283	 1454191	50.1
   284	 1454239	50.1
   285	 1454287	50.1
   286	 1454333	50.1
   287	 1454381	50.1
   288	 1454431	50.3
   289	 1454481	50.3
   290	 1454529	50.3
   291	 1454579	50.3
   292	 1454629	50.3
   293	 1454681	50.4
   294	 1454731	50.4
   295	 1454781	50.4
   296	 1454831	50.3
   297	 1454891	50.3
   298	 1454939	50.3
   299	 1454987	50.1
   300	 1455033	50.1
   301	 1455081	50.1
   302	 1455129	50.1
   303	 1455181	50.1
   304	 1455229	50.1
   305	 1455279	50.1
   306	 1455329	50.1
   307	 1455387	50.1
   308	 1455433	50.1
   309	 1455481	50.1
   310	 1455529	50.1
   311	 1455593	50.1
   312	 1455637	50.3
   313	 1455681	50.3
   314	 1455731	50.3
   315	 1455781	50.3
   316	 1455839	50.3
   317	 1455885	50.3
   318	 1455931	50.3
   319	 1455981	50.3
   320	 1456031	50.1
   321	 1456079	50.3
   322	 1456131	50.1
   323	 1456179	50.1
   324	 1456229	50.1
   325	 1456281	50.1
   326	 1456331	50.1
   327	 1456381	50.1
   328	 1456431	50.1
   329	 1456489	49.7
   330	 1456537	50.1
   331	 1456583	50.1
   332	 1456631	50.3
   333	 1456681	50.1
   334	 1456731	50.3
   335	 1456779	50.4
   336	 1456829	50.4
   337	 1456879	50.4
   338	 1456931	50.4
   339	 1456981	50.4
   340	 1457031	50.3
   341	 1457079	50.3
   342	 1457131	50.1
   343	 1457179	50.1
   344	 1457243	50.1
   345	 1457287	50.1
   346	 1457335	50.1
   347	 1457381	50.1
   348	 1457431	49.9
   349	 1457481	49.9
   350	 1457529	50.1
   351	 1457581	50.1
   352	 1457629	50.1
   353	 1457679	50.1
   354	 1457731	50.1
   355	 1457781	50.3
   356	 1457831	50.3
   357	 1457880	50.3
   358	 1457943	50.3
   359	 1457987	50.4
   360	 1458035	50.4
   361	 1458083	50.4
   362	 1458129	50.3
   363	 1458179	50.3
   364	 1458229	50.3
   365	 1458279	50.1
   366	 1458329	50.1
   367	 1458381	50.1
   368	 1458431	50.1
   369	 1458479	50.1
   370	 1458531	49.9
   371	 1458581	49.9
   372	 1458640	49.9
   373	 1458687	49.9
   374	 1458733	50.1
   375	 1458781	50.1
   376	 1458829	50.1
