Number	Time	Temperature
     1	    6752	0.0
     2	    6802	0.0
     3	    6854	0.0
     4	    6902	0.0
     5	    6949	0.0
     6	    7002	0.0
     7	    7052	0.0
     8	    7102	0.0
     9	    7152	0.0
    10	    7202	0.0
    11	    7249	0.0
    12	    7302	0.0
    13	    7352	0.0
    14	    7402	0.0
    15	    7452	0.0
    16	    7502	0.0
    17	    7550	0.0
    18	    7602	0.0
    19	    7652	0.0
    20	    7702	0.0
    21	    7752	0.0
    22	    7803	0.0
    23	    7851	0.0
    24	    7902	0.0
    25	    7952	0.0
    26	    8002	0.0
    27	    8052	0.0
    28	    8101	0.0
    29	    8150	0.0
    30	    8202	0.0
    31	    8252	0.0
    32	    8302	0.0
    33	    8352	0.0
    34	    8401	0.0
    35	    8450	0.0
    36	    8502	0.0
    37	    8552	0.0
    38	    8602	0.0
    39	    8651	0.0
    40	    8700	0.0
    41	    8754	0.0
    42	    8802	0.0
    43	    8852	0.0
    44	    8902	0.0
    45	    8952	0.0
    46	    9001	0.0
    47	    9050	0.0
    48	    9102	0.0
    49	    9152	0.0
    50	    9199	0.0
    51	    9252	0.0
    52	    9302	0.0
    53	    9352	0.0
    54	    9402	0.0
    55	    9451	0.0
    56	    9500	0.0
    57	    9552	0.0
    58	    9602	0.0
    59	    9652	32.2
    60	    9702	32.4
    61	    9753	32.4
    62	    9802	32.9
    63	    9852	33.2
    64	    9902	33.9
    65	    9952	34.3
    66	   10002	35.3
    67	   10051	35.9
    68	   10100	36.7
    69	   10152	37.4
    70	   10202	38.2
    71	   10252	39.2
    72	   10302	40.1
    73	   10352	41.0
    74	   10402	42.7
    75	   10452	43.6
    76	   10501	44.4
    77	   10550	44.9
    78	   10602	45.9
    79	   10652	46.8
    80	   10702	47.4
    81	   10754	48.1
    82	   10799	49.0
    83	   10852	49.7
    84	   10902	50.1
    85	   10952	50.8
    86	   11002	51.5
    87	   11052	52.2
    88	   11099	52.5
    89	   11152	52.5
    90	   11202	52.7
    91	   11252	52.6
    92	   11302	52.5
    93	   11352	52.3
    94	   11399	52.1
    95	   11452	51.8
    96	   11502	51.5
    97	   11552	51.4
    98	   11602	50.8
    99	   11652	50.3
   100	   11704	50.1
   101	   11752	49.9
   102	   11802	49.4
   103	   11852	49.4
   104	   11902	49.4
   105	   11949	49.2
   106	   12002	49.2
   107	   12052	49.4
   108	   12102	49.7
   109	   12152	49.8
   110	   12202	49.8
   111	   12249	50.3
   112	   12302	50.5
   113	   12352	50.7
   114	   12402	50.8
   115	   12452	51.0
   116	   12502	51.0
   117	   12549	51.0
   118	   12602	51.0
   119	   12652	51.1
   120	   12704	50.8
   121	   12754	50.7
   122	   12802	50.5
   123	   12851	50.5
   124	   12903	50.1
   125	   12950	50.1
   126	   13001	49.9
   127	   13050	49.9
   128	   13103	49.7
   129	   13152	49.8
   130	   13202	49.9
   131	   13252	49.9
   132	   13302	50.1
   133	   13352	50.1
   134	   13402	50.1
   135	   13450	50.3
   136	   13503	50.5
   137	   13561	50.7
   138	   13607	50.8
   139	   13651	50.7
   140	   13702	50.8
   141	   13752	50.8
   142	   13802	50.7
   143	   13852	50.5
   144	   13902	50.5
   145	   13952	50.5
   146	   14002	50.5
   147	   14050	50.4
   148	   14100	50.3
   149	   14153	50.1
   150	   14202	50.1
   151	   14263	50.1
   152	   14308	50.1
   153	   14357	50.1
   154	   14400	50.1
   155	   14453	50.1
   156	   14501	50.1
   157	   14551	50.1
   158	   14600	50.4
   159	   14651	50.4
   160	   14703	50.4
   161	   14753	50.7
   162	   14802	50.8
   163	   14861	50.8
   164	   14908	50.7
   165	   14953	50.8
   166	   15003	50.7
   167	   15062	50.7
   168	   15108	50.7
   169	   15154	50.5
   170	   15203	50.5
   171	   15251	50.3
   172	   15301	50.3
   173	   15351	50.1
   174	   15400	50.1
   175	   15453	50.1
   176	   15503	50.1
   177	   15553	50.1
