 Cycle    Time        FAM        HEX        ROX         CY5
     1 2278857 406.776224 472.594406 326.237762  984.804196
     2 2397842 405.528671 470.874126 325.713287  984.848951
     3 2519843 404.360373 469.324009 325.244755  985.122145
     4 2638842 403.271329 467.944056 324.832168  985.623776
     5 2762843 402.261538 466.734266 324.475524  986.353846
     6 2880842 401.331002 465.694639 324.174825  987.312354
     7 3004842 400.097902 464.829837 323.757576  988.608392
     8 3126842 399.163170 464.375291 323.715618  990.135198
     9 3248848 399.083916 463.883450 323.755245  991.748252
    10 3369854 399.275058 463.016317 324.006993  993.139860
    11 3491842 399.431235 462.983683 323.608392  994.391608
    12 3610850 399.375291 462.736597 324.055944  995.792541
    13 3733842 399.118881 462.324009 323.864802  996.200466
    14 3852842 398.270396 462.067599 323.440559  997.163170
    15 3971846 397.613054 461.620047 322.976690  997.242424
    16 4089867 396.836830 461.643357 321.685315  997.062937
    17 4212842 396.156177 461.361305 321.069930  996.890443
    18 4334842 395.808858 461.079254 320.466200  996.727273
    19 4452842 395.811189 460.046620 320.013986  997.317016
    20 4583842 396.510490 459.713287 319.261072  998.333333
    21 4710842 396.186480 460.209790 319.310023  999.734266
    22 4828842 395.526807 460.198135 319.200466 1001.610723
    23 4949843 394.354312 460.002331 319.041958 1003.013986
    24 5067843 392.916084 459.634033 319.468531 1004.752914
    25 5185842 391.526807 458.955711 319.142191 1005.505828
    26 5306842 390.100233 458.132867 318.219114 1006.741259
    27 5424862 389.034965 456.473193 317.724942 1008.270396
    28 5546844 387.634033 454.582751 316.997669 1011.839161
    29 5667842 386.475524 452.083916 315.755245 1017.335664
    30 5784842 386.230769 450.372960 314.205128 1027.055944
    31 5903842 386.188811 449.202797 313.396270 1041.587413
    32 6022842 388.867133 449.347319 312.582751 1060.750583
    33 6158856 395.911422 451.524476 312.620047 1084.953380
    34 6283842 408.853147 457.412587 312.620047 1113.526807
    35 6408842 430.186480 467.869464 311.503497 1144.790210
    36 6525842 460.223776 483.093240 311.069930 1178.009324
    37 6642842 498.468531 502.710956 310.860140 1210.069930
    38 6764842 543.573427 526.627040 310.946387 1240.951049
    39 6882846 592.876457 552.615385 310.051282 1268.002331
    40 7000842 644.079254 580.776224 309.634033 1291.482517
    41 7121842 691.034965 607.653147 309.097902 1310.934266
    42 7243842 738.356643 635.502098 308.580420 1326.980420
    43 7361842 786.044289 664.323077 308.081585 1339.620979
    44 7478842 834.097902 694.116084 307.601399 1348.855944
    45 7596842 882.517483 724.881119 307.139860 1354.685315
