Number	Time	Temperature
     1	 1430748	0.0
     2	 1430798	0.0
     3	 1430846	32.9
     4	 1430896	32.9
     5	 1430946	32.9
     6	 1430996	33.0
     7	 1431064	33.2
     8	 1431104	33.4
     9	 1431152	33.7
    10	 1431204	34.0
    11	 1431248	34.3
    12	 1431296	34.8
    13	 1431350	35.1
    14	 1431396	35.8
    15	 1431446	36.7
    16	 1431496	37.3
    17	 1431546	37.7
    18	 1431596	38.2
    19	 1431646	38.7
    20	 1431696	39.3
    21	 1431746	39.9
    22	 1431796	40.4
    23	 1431860	40.7
    24	 1431912	41.2
    25	 1431956	42.4
    26	 1432008	42.8
    27	 1432048	43.3
    28	 1432098	43.8
    29	 1432146	44.2
    30	 1432196	44.6
    31	 1432246	45.1
    32	 1432296	45.5
    33	 1432346	45.9
    34	 1432396	46.2
    35	 1432446	46.7
    36	 1432496	47.1
    37	 1432560	47.4
    38	 1432606	47.8
    39	 1432650	48.5
    40	 1432698	49.0
    41	 1432746	49.2
    42	 1432796	49.5
    43	 1432846	50.1
    44	 1432896	50.1
    45	 1432948	50.4
    46	 1432996	50.5
    47	 1433046	50.7
    48	 1433096	51.0
    49	 1433146	50.8
    50	 1433214	51.0
    51	 1433258	51.0
    52	 1433302	50.7
    53	 1433350	50.5
    54	 1433398	50.4
    55	 1433446	50.4
    56	 1433500	50.1
    57	 1433546	50.1
    58	 1433596	49.9
    59	 1433646	49.7
    60	 1433698	49.7
    61	 1433746	49.7
    62	 1433796	49.5
    63	 1433846	49.4
    64	 1433896	49.4
    65	 1433958	49.4
    66	 1434004	49.5
    67	 1434060	49.7
    68	 1434104	49.7
    69	 1434148	49.7
    70	 1434196	49.9
    71	 1434246	49.9
    72	 1434296	50.1
    73	 1434346	50.1
    74	 1434396	50.1
    75	 1434448	50.4
    76	 1434496	50.4
    77	 1434546	50.5
    78	 1434596	50.5
    79	 1434646	50.5
    80	 1434714	50.4
    81	 1434762	50.4
    82	 1434816	50.4
    83	 1434862	50.3
    84	 1434910	50.1
    85	 1434954	50.1
    86	 1435002	50.1
    87	 1435048	50.1
    88	 1435096	50.1
    89	 1435146	50.1
    90	 1435196	50.1
    91	 1435246	50.1
    92	 1435298	50.1
    93	 1435346	50.1
    94	 1435396	50.1
    95	 1435446	49.9
    96	 1435496	50.1
    97	 1435562	50.1
    98	 1435602	50.1
    99	 1435654	50.1
   100	 1435714	50.1
   101	 1435748	50.1
   102	 1435796	50.1
   103	 1435846	50.3
   104	 1435896	50.3
   105	 1435946	50.3
   106	 1435996	50.4
   107	 1436046	50.3
   108	 1436096	50.3
   109	 1436146	50.4
   110	 1436196	50.4
   111	 1436246	50.3
   112	 1436312	50.3
   113	 1436356	50.3
   114	 1436400	50.3
   115	 1436448	50.1
   116	 1436496	50.1
   117	 1436546	50.1
   118	 1436596	50.1
   119	 1436646	50.1
   120	 1436698	50.1
   121	 1436746	50.1
   122	 1436796	50.1
   123	 1436846	50.1
   124	 1436896	50.3
   125	 1436946	50.3
   126	 1437004	50.3
   127	 1437054	50.4
   128	 1437104	50.4
   129	 1437158	50.4
   130	 1437204	50.3
   131	 1437248	50.4
   132	 1437296	50.4
   133	 1437346	50.4
   134	 1437396	50.4
   135	 1437446	50.3
   136	 1437496	50.3
   137	 1437546	50.3
   138	 1437596	50.3
   139	 1437662	50.3
   140	 1437708	50.1
   141	 1437750	50.1
   142	 1437804	50.1
   143	 1437854	50.1
   144	 1437898	50.1
   145	 1437946	50.3
   146	 1437996	50.1
   147	 1438046	50.3
   148	 1438096	50.3
   149	 1438146	50.3
   150	 1438196	50.4
   151	 1438246	50.3
   152	 1438296	50.4
   153	 1438366	50.4
   154	 1438408	50.4
   155	 1438453	50.4
   156	 1438506	50.4
   157	 1438550	50.4
   158	 1438598	50.4
   159	 1438646	50.4
   160	 1438698	50.4
   161	 1438750	50.3
   162	 1438796	50.3
   163	 1438846	50.3
   164	 1438898	50.3
   165	 1438946	50.1
   166	 1438996	50.3
   167	 1439046	50.3
   168	 1439096	50.1
   169	 1439162	50.3
   170	 1439210	50.1
   171	 1439250	50.3
   172	 1439300	50.3
   173	 1439352	50.3
   174	 1439400	50.1
   175	 1439446	50.3
   176	 1439496	50.3
   177	 1439546	50.4
   178	 1439598	50.3
   179	 1439646	50.4
   180	 1439698	50.4
   181	 1439746	50.4
   182	 1439796	50.3
   183	 1439846	50.4
   184	 1439896	50.4
   185	 1439946	50.3
   186	 1440006	50.3
   187	 1440056	50.4
   188	 1440104	50.3
   189	 1440152	50.3
   190	 1440198	50.3
   191	 1440246	50.3
   192	 1440304	50.3
   193	 1440346	50.3
   194	 1440396	50.3
   195	 1440446	50.3
   196	 1440496	50.3
   197	 1440546	50.3
   198	 1440596	50.3
   199	 1440646	50.3
   200	 1440698	50.3
   201	 1440758	50.1
   202	 1440812	50.4
   203	 1440868	50.3
   204	 1440900	50.3
   205	 1440948	50.1
   206	 1440996	50.3
   207	 1441052	50.4
   208	 1441096	50.3
   209	 1441146	50.3
   210	 1441196	50.1
   211	 1441246	50.3
   212	 1441296	50.3
   213	 1441346	50.3
   214	 1441396	50.3
   215	 1441446	50.3
   216	 1441496	50.3
   217	 1441560	50.3
   218	 1441608	50.3
   219	 1441658	50.3
   220	 1441718	50.3
   221	 1441760	50.1
   222	 1441816	50.3
   223	 1441862	50.3
   224	 1441902	50.3
   225	 1441948	50.3
   226	 1441998	50.3
   227	 1442048	50.1
   228	 1442096	50.1
   229	 1442146	50.3
   230	 1442196	50.3
   231	 1442246	50.3
   232	 1442296	50.3
   233	 1442360	50.3
   234	 1442412	50.3
   235	 1442456	50.3
   236	 1442500	50.3
   237	 1442546	50.4
   238	 1442598	50.3
   239	 1442648	50.3
   240	 1442698	50.1
   241	 1442746	50.3
   242	 1442796	50.3
   243	 1442846	50.3
   244	 1442896	50.1
   245	 1442946	50.3
   246	 1442996	50.1
   247	 1443046	50.3
   248	 1443108	50.1
   249	 1443162	50.1
   250	 1443208	50.3
   251	 1443246	50.3
   252	 1443316	50.3
   253	 1443370	50.3
   254	 1443406	50.3
   255	 1443452	50.3
   256	 1443501	50.3
   257	 1443554	50.3
   258	 1443596	50.3
   259	 1443646	50.1
   260	 1443698	50.3
   261	 1443746	50.4
   262	 1443796	50.3
   263	 1443862	50.3
   264	 1443896	50.3
   265	 1443946	50.3
   266	 1443996	50.3
   267	 1444066	50.1
   268	 1444104	50.1
   269	 1444150	50.3
   270	 1444196	50.1
   271	 1444248	50.1
   272	 1444302	50.3
   273	 1444346	50.3
   274	 1444396	50.1
   275	 1444446	50.3
   276	 1444496	50.3
   277	 1444546	50.1
   278	 1444596	50.3
   279	 1444646	50.3
   280	 1444698	50.4
   281	 1444759	50.3
   282	 1444806	50.3
   283	 1444856	50.3
   284	 1444908	50.3
   285	 1444952	50.3
   286	 1445000	50.3
   287	 1445048	50.3
   288	 1445124	50.1
   289	 1445156	50.1
   290	 1445200	50.3
   291	 1445248	50.1
   292	 1445302	50.1
   293	 1445346	50.1
   294	 1445396	50.1
   295	 1445446	50.1
   296	 1445496	50.1
   297	 1445546	50.1
   298	 1445596	50.1
   299	 1445646	50.1
   300	 1445698	50.3
   301	 1445746	50.3
   302	 1445808	50.3
   303	 1445860	50.3
   304	 1445910	50.3
   305	 1445954	50.3
   306	 1445996	50.3
   307	 1446048	50.3
   308	 1446096	50.3
   309	 1446146	50.3
   310	 1446196	50.1
   311	 1446246	50.3
   312	 1446296	50.3
   313	 1446362	50.1
   314	 1446404	50.1
   315	 1446452	50.1
   316	 1446506	50.1
   317	 1446558	50.1
   318	 1446600	50.1
   319	 1446646	50.1
   320	 1446698	50.3
   321	 1446754	50.3
   322	 1446796	50.3
   323	 1446846	50.3
   324	 1446896	50.3
   325	 1446946	50.3
   326	 1446996	50.3
   327	 1447046	50.3
   328	 1447096	50.3
   329	 1447146	50.3
   330	 1447196	50.3
   331	 1447246	50.3
   332	 1447308	50.3
   333	 1447358	50.3
   334	 1447404	50.1
   335	 1447454	50.3
   336	 1447498	50.3
   337	 1447546	50.3
   338	 1447596	50.3
   339	 1447646	50.1
   340	 1447698	50.3
   341	 1447746	50.1
   342	 1447796	50.1
   343	 1447846	50.1
   344	 1447896	50.3
   345	 1447946	50.3
   346	 1447996	50.1
   347	 1448062	50.1
   348	 1448110	50.3
   349	 1448156	50.3
   350	 1448198	50.3
   351	 1448246	50.3
   352	 1448296	50.3
   353	 1448346	50.3
   354	 1448396	50.1
   355	 1448446	50.1
   356	 1448496	50.1
   357	 1448546	50.1
   358	 1448596	50.1
   359	 1448646	50.1
   360	 1448698	50.1
   361	 1448756	50.1
   362	 1448804	50.1
   363	 1448852	50.1
   364	 1448902	50.1
   365	 1448950	50.1
   366	 1448996	50.1
   367	 1449046	50.1
   368	 1449096	50.1
   369	 1449146	50.1
   370	 1449198	50.3
   371	 1449246	50.3
   372	 1449296	50.3
   373	 1449346	50.3
   374	 1449396	50.3
   375	 1449448	50.3
   376	 1449506	50.3
   377	 1449552	50.3
   378	 1449600	50.1
   379	 1449654	48.7
   380	 1449700	50.1
   381	 1449752	50.3
   382	 1449796	50.1
   383	 1449846	50.1
   384	 1449896	50.1
   385	 1449946	50.1
   386	 1449996	50.1
   387	 1450046	50.1
   388	 1450096	50.1
   389	 1450162	50.1
   390	 1450216	50.1
   391	 1450254	50.1
   392	 1450298	50.1
   393	 1450348	50.1
   394	 1450412	50.1
   395	 1450446	50.1
   396	 1450498	50.1
   397	 1450546	50.1
   398	 1450596	50.1
   399	 1450646	50.1
   400	 1450698	50.3
   401	 1450746	50.1
   402	 1450796	50.3
   403	 1450846	50.3
   404	 1450896	50.3
   405	 1450966	50.3
   406	 1451010	50.3
   407	 1451056	50.3
   408	 1451100	50.3
   409	 1451146	50.3
   410	 1451196	50.3
   411	 1451246	50.3
   412	 1451296	50.1
   413	 1451346	50.3
   414	 1451398	50.1
   415	 1451446	50.1
   416	 1451496	50.1
   417	 1451546	50.1
   418	 1451596	50.1
   419	 1451662	50.1
   420	 1451710	50.1
   421	 1451752	50.1
   422	 1451804	50.1
   423	 1451856	49.7
   424	 1451896	50.1
   425	 1451946	50.1
   426	 1451998	50.1
   427	 1452046	50.1
   428	 1452096	50.1
   429	 1452148	50.1
   430	 1452196	50.1
   431	 1452246	50.1
   432	 1452298	50.1
   433	 1452346	50.1
   434	 1452412	50.1
   435	 1452458	50.1
   436	 1452514	50.1
   437	 1452554	50.1
   438	 1452598	50.1
   439	 1452648	50.1
   440	 1452698	50.1
   441	 1452746	50.1
   442	 1452796	50.1
   443	 1452846	50.1
   444	 1452896	50.1
   445	 1452946	49.7
   446	 1452996	50.1
   447	 1453046	50.1
