Number	Time	Temperature
     1	 1438714	27.4
     2	 1438764	26.8
     3	 1438812	26.8
     4	 1438862	27.0
     5	 1438912	27.2
     6	 1438962	27.5
     7	 1439012	27.8
     8	 1439062	28.4
     9	 1439112	28.9
    10	 1439162	29.7
    11	 1439212	30.8
    12	 1439262	31.5
    13	 1439312	32.4
    14	 1439376	33.0
    15	 1439422	33.9
    16	 1439468	34.6
    17	 1439514	35.4
    18	 1439562	36.1
    19	 1439612	36.9
    20	 1439662	37.4
    21	 1439712	38.2
    22	 1439762	39.0
    23	 1439812	39.8
    24	 1439862	41.0
    25	 1439912	41.6
    26	 1439962	42.4
    27	 1440012	43.0
    28	 1440062	43.6
    29	 1440122	44.1
    30	 1440164	44.6
    31	 1440212	45.2
    32	 1440264	45.8
    33	 1440312	46.4
    34	 1440362	46.8
    35	 1440412	47.3
    36	 1440462	47.8
    37	 1440514	48.7
    38	 1440562	49.2
    39	 1440612	49.8
    40	 1440662	50.1
    41	 1440712	50.5
    42	 1440762	50.7
    43	 1440824	51.1
    44	 1440870	51.2
    45	 1440918	51.4
    46	 1440964	51.4
    47	 1441014	51.4
    48	 1441062	51.1
    49	 1441112	50.8
    50	 1441162	50.7
    51	 1441212	50.4
    52	 1441262	50.1
    53	 1441312	49.9
    54	 1441362	49.7
    55	 1441412	49.5
    56	 1441462	49.2
    57	 1441512	49.2
    58	 1441562	49.1
    59	 1441620	49.1
    60	 1441670	49.2
    61	 1441716	49.4
    62	 1441762	49.5
    63	 1441812	49.4
    64	 1441862	49.9
    65	 1441912	50.1
    66	 1441962	50.3
    67	 1442012	50.5
    68	 1442062	50.7
    69	 1442112	50.8
    70	 1442162	50.8
    71	 1442212	50.8
    72	 1442262	51.0
    73	 1442320	50.8
    74	 1442370	50.7
    75	 1442414	50.5
    76	 1442462	50.4
    77	 1442524	50.3
    78	 1442570	50.1
    79	 1442612	49.9
    80	 1442662	49.9
    81	 1442712	49.7
    82	 1442762	49.7
    83	 1442812	49.7
    84	 1442862	49.7
    85	 1442912	49.7
    86	 1442964	49.8
    87	 1443012	49.9
    88	 1443062	50.1
    89	 1443112	50.1
    90	 1443162	50.1
    91	 1443212	50.3
    92	 1443272	50.4
    93	 1443318	50.5
    94	 1443366	50.5
    95	 1443412	50.5
    96	 1443462	50.7
    97	 1443512	50.7
    98	 1443562	50.7
    99	 1443614	50.5
   100	 1443664	50.3
   101	 1443712	50.4
   102	 1443762	50.4
   103	 1443812	49.9
   104	 1443863	50.1
   105	 1443926	50.1
   106	 1443972	50.1
   107	 1444018	50.1
   108	 1444064	50.1
   109	 1444114	50.1
   110	 1444162	50.1
   111	 1444212	49.9
   112	 1444262	50.1
   113	 1444312	50.1
   114	 1444362	50.1
   115	 1444412	50.3
   116	 1444462	50.1
   117	 1444512	50.3
   118	 1444562	50.4
   119	 1444614	50.4
   120	 1444674	50.4
   121	 1444720	50.1
   122	 1444764	50.5
   123	 1444814	50.5
   124	 1444862	50.5
   125	 1444912	50.5
   126	 1444962	50.4
   127	 1445012	50.4
   128	 1445062	50.4
   129	 1445112	50.3
   130	 1445162	50.3
   131	 1445212	50.1
   132	 1445262	50.1
   133	 1445312	50.1
   134	 1445362	50.1
   135	 1445418	50.1
   136	 1445466	50.1
   137	 1445518	50.1
   138	 1445564	50.1
   139	 1445614	50.1
   140	 1445662	50.3
   141	 1445712	50.3
   142	 1445762	50.3
   143	 1445812	50.4
   144	 1445862	50.1
   145	 1445914	50.3
   146	 1445962	50.4
   147	 1446012	50.4
   148	 1446062	50.5
   149	 1446112	50.4
   150	 1446174	50.4
   151	 1446222	50.4
   152	 1446264	50.4
   153	 1446318	50.3
   154	 1446362	50.3
   155	 1446412	50.3
   156	 1446462	50.3
   157	 1446512	50.3
   158	 1446562	50.1
   159	 1446614	50.1
   160	 1446662	50.1
   161	 1446712	50.3
   162	 1446762	50.1
   163	 1446812	50.3
   164	 1446862	50.3
   165	 1446924	50.3
   166	 1446970	50.3
   167	 1447012	50.1
   168	 1447064	50.3
   169	 1447114	50.4
   170	 1447162	49.9
   171	 1447212	50.4
   172	 1447262	50.4
   173	 1447312	50.4
   174	 1447362	50.4
   175	 1447412	50.3
   176	 1447462	50.1
   177	 1447513	50.3
   178	 1447576	50.3
   179	 1447620	50.3
   180	 1447662	50.1
   181	 1447714	50.1
   182	 1447762	50.1
   183	 1447812	50.1
   184	 1447862	50.1
   185	 1447912	49.8
   186	 1447962	50.3
   187	 1448012	50.3
   188	 1448062	50.3
   189	 1448112	50.1
   190	 1448162	50.3
   191	 1448212	50.4
   192	 1448262	50.4
   193	 1448312	50.3
   194	 1448362	50.3
